album_id,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
10316,10/28/2011 01:49:56 AM,08-12-2011,1,12908,SPIT,6,Album,Sol Rezza
10320,10/28/2011 09:45:39 AM,NA,0,1601,BUFFETINFANTIL,10,Album,Vulnavia Vanity / Ergo Phizmiz
10322,10/29/2011 10:22:12 AM,NA,0,12152,Digest (Revisited),12,Album,Eaters
10323,10/29/2011 10:35:31 AM,NA,0,2223,Club Crunk For Monkeys,6,Album,Kromatic
10324,10/29/2011 12:05:54 PM,10/25/2011,1,6916,Renaissance 2011,16,Album,BADLUCK
10326,10/30/2011 01:19:22 AM,10/24/2011,0,1649,live at Zebulon 10/24/11,1,Live Performance,Remote Burial
10329,10/30/2011 03:46:41 PM,10/31/2011,2,1911,Always On Your Side,18,Album,The Kandis Project
10331,10/31/2011 12:49:26 PM,02-11-2010,15,212127,The agency of missing hearts,11,Album,et_
10335,10/31/2011 01:43:18 PM,NA,0,1122,Pulses,1,Album,Jin Hi Kim and Gerry Hemingway
10336,10/31/2011 03:45:36 PM,10/31/2007,1,11505,Microhorror Compilation Vol. 1: Part I - The Crypt,9,Album,Dr. Von Pnok
10337,10/31/2011 04:17:11 PM,10/31/2007,0,12403,Microhorror Compilation Vol. 1: Part II - The Lab,7,Album,Dr. Von Pnok
10338,10/31/2011 04:28:21 PM,NA,3,52785,Microhorror Compilation Vol. 1: Part III - The Graveyard,15,Album,Dr. Von Pnok
10339,10/31/2011 05:06:30 PM,10/31/2011,0,1187,10-23-2011,1,Live Performance,Jason Hodges + MP Lockwood
10341,11-01-2011 10:21,NA,1,13870,Very Fragile,10,NA,Mr. & Mrs. Smith
10342,11-01-2011 10:50,NA,1,33457,Killbots EP,5,Album,Blasterhead
10343,11-01-2011 13:43,10/27/2011,0,5995,In Sectiuni [LCL09],5,Album,Cristi Cons
10344,11-01-2011 14:50,08-06-2011,1,12690,"Live at WFMU on Transpacific Sound Paradise August 6th, 2011",9,Radio Program,Sexteto Tabalá de Palenque
10346,11-01-2011 16:06,10-08-2011,1,11895,"Live at WFMU on Transpacific Sound Paradise October 8th, 2011",7,Radio Program,Canzoniere Grecanico Salentino
10347,11-01-2011 17:32,NA,0,32719,FAIT TARZAN & VIVE LA FRANCE,33,Album,Misiaczek
10348,11-01-2011 17:58,10/27/2011,2,13545,Live on Talk's Cheap WFMU Oct 27th 2011,5,Radio Program,Peaking Lights
10349,11-01-2011 17:59,10/19/2011,0,7571,"Live at WFMU on Duane's Show October 19, 2011",4,Album,The Stepkids
10350,11-02-2011 11:27,NA,2,4454,Red River EP,3,Album,Tickle
10351,11-02-2011 12:28,10/16/2011,0,5116,"Live at WFMU on Beastin' the Airwaves with Keili on October 16, 2011",7,Radio Program,Alan Watts
10354,11-02-2011 15:08,10/25/2011,0,3312,"Live at WFMU on Marty McSorley's Show on October 25, 2011",2,Radio Program,Guardian Alien
10355,11-02-2011 16:23,10/27/2011,1,2357,"Live at WFMU on Talk's Cheap, Oct 27th 2011",6,Radio Program,Pujol
10356,11-02-2011 16:47,10/23/2011,0,6107,"Live at WFMU on Beastin' The Airwaves with Keili on October 23, 2011",11,Radio Program,Heaven's Gate
10357,11-02-2011 17:48,01-01-2011,0,2161,Guardians Of The Flame,1,Album,Arabian Horses
10359,11-03-2011 08:29,NA,0,6882,If / Then,4,Album,Glass Boy
10360,11-03-2011 13:30,01-01-2009,0,1197,Casual Pustule Lingo,9,Album,Lambs Gamble
10361,11-03-2011 13:51,NA,19,471199,The Four Seasons (Vivaldi),12,Album,John Harrison with the Wichita State University Chamber Players
10362,11-03-2011 16:11,10/29/2011,0,1050,"Live at the WFMU Record Fair, Oct 29th 2011",5,Live Performance,Prince Rama
10363,11-04-2011 11:39,NA,1,11130,Les Digitales,31,Live Performance,Audio K
10366,11-04-2011 15:45,NA,0,5406,Treble,23,Album,Tone Poets
10368,11-05-2011 03:21,11-05-2011,1,12067,Oct-11,5,Album,Clinical Archives Mix
10369,11-05-2011 23:01,11-05-2011,1,15419,2 high fidelity songs 4 headphones,2,Album,Origami Repetika
10370,11-06-2011 13:03,NA,0,1906,Cooler Heads Prevail,3,Album,Sky Thing
10371,11-06-2011 17:13,NA,0,816,Games of Chance,1,Album,Mincemeat or Tenspeed
10372,11-06-2011 17:43,11/15/2011,2,13552,Peace Love & Alienation,4,Album,The Prefab Messiahs
10374,11-06-2011 23:52,NA,0,8756,Addicted To Radio Dot Com Mixtape,4,Album,Nat Roe
10375,11-07-2011 01:23,01-01-2003,0,5406,Live Lumps Festooned with Garbage,8,NA,Lovely Little Girls
10376,11-07-2011 07:56,NA,0,872,Einstein,1,Album,OsO El roTo
10380,11-07-2011 09:17,10/27/2011,0,216,Blind Alley/Orphan Drug (single),2,NA,Wrist
10382,11-07-2011 18:14,NA,0,1943,UTOPIA = NO PLACE,4,Album,Prince Rama
10383,11-07-2011 18:36,NA,0,2254,"LIVE on My Castle of Quiet, 10.21.2011",2,Album,Mister Matthews
10387,11-08-2011 08:39,01-12-1999,1,7873,Introduction To Humanity,14,Album,All Scars
10388,11-08-2011 11:17,11-08-2011,0,1022,WHNZ:33:JPOTPD,3,Album,Lambs Gamble
10392,11-08-2011 15:16,01-01-2010,0,1906,Gut Rot,8,Album,Hot Garbage
10393,11-08-2011 16:05,11/17/2011,0,22651,"Live from WFMU's Transpacific Sound Paradise broadcast from Barbés September 17, 2011",6,Live Performance,Ben Holmes and Patrick Farrell
10394,11-08-2011 17:14,NA,11,52222,"Love, death and a drunken monkey",7,Album,The Freak Fandango Orchestra
10395,11-09-2011 12:30,10-04-2011,0,516,"Live at WFMU on Brian Turner's Show on October 4, 2011",4,Radio Program,Key of Shame
10396,11-09-2011 13:39,11-02-2011,0,5234,"Live at WFMU on The Evan ""Funk"" Davies Show November 2, 2011",10,Radio Program,The Bon
10397,11-09-2011 15:00,NA,0,3300,Morose Love Poems,14,Album,Yerri
10398,11-09-2011 15:52,10/29/2011,0,2620,"Live at the 2011 Record Fair on the Cherry Blossom Clinic with Terre T. on October 29, 2011",7,Radio Program,The Sediment Club
10399,11-09-2011 16:14,10/29/2011,0,3142,"Live at the 2011 Record Fair on Cherry Blossom Clinic with Terre T. on October 29, 2011",6,Radio Program,The Black Hollies
104,11/26/2008 01:56:29 AM,01-01-2006,1,421,II,0,Album,Black Pus
10400,11-09-2011 17:26,NA,1,10883,"Live at the 2011 Record Fair on October 30, 2011",5,Live Performance,CSC Funk Band
10402,11-09-2011 21:01,04-01-2012,0,2731,Untitled K-Holes LP 2012,1,Album,K-Holes
10405,11-10-2011 05:52,11-09-2011,38,261421,Tales Of A Dead Fish,6,Album,The Freak Fandango Orchestra
10406,11-10-2011 09:07,11-10-2011,0,1050,Zellrasen,4,Album,Zellrasen
10408,11-10-2011 15:23,10/28/2011,5,78049,B 2.0,51,Album,Tortue Super Sonic
10410,11-11-2011 09:44,10/17/2011,1,3969,Bad Panda #104,3,Album,Jiony
10411,11-11-2011 10:10,9/26/2011,2,11272,Bad Panda #105,5,Album,Kodak To Graph
10412,11-12-2011 00:49,1/24/2012,0,640,Land Lines,1,Album,Starving Weirdos
10413,11-12-2011 12:53,NA,0,4886,'To You' - digital single,1,NA,Black Math
10415,11/13/2011 01:57:49 PM,NA,0,5797,Let It Go,3,Album,Orca Team
10416,11/13/2011 02:37:45 PM,NA,0,4667,Stoner Romance,4,Album,Erik Gage
10417,11/13/2011 05:18:49 PM,11/13/2011,0,1160,live the dream,7,Album,The Rories
10418,11/13/2011 07:51:00 PM,NA,0,516,Explosion de l'ego dans une  mercerie de conscience autodidacte,15,Album,Les elfes digitaux perdus dans le Haut Var
10419,11/13/2011 08:07:49 PM,11/14/2011,0,6306,Devoured By Saturn,11,Album,Floating Spirits & Silent Strangers
10420,11/14/2011 11:39:21 AM,11-11-2011,1,24223,Got the Vibes - The Complete Collection,7,Album,The Courier
10422,11/14/2011 03:19:55 PM,7/28/2011,0,644,Soulless Music,2,Album,Fleshtone Aura
10423,11/14/2011 03:37:11 PM,2/16/2011,0,440,Fleshtone Aura,2,Album,Fleshtone Aura
10424,11/14/2011 03:45:53 PM,NA,0,3467,Eggy Tape,3,Album,Sad Horse
10425,11/14/2011 07:09:31 PM,07-07-2011,0,1481,Flestone Aura Live,8,Album,Fleshtone Aura
10431,11/15/2011 12:50:19 PM,11/15/2011,0,537,It Hurts To Breathe OST,1,Album,alright lover
10432,11/15/2011 01:25:48 PM,NA,1,17782,Live at Café OTO (Tusk Weekend),3,Live Performance,Steve Gunn
10434,11/16/2011 06:58:15 AM,11-10-2011,2,2048,Leïla Day,14,Album,Audio K
10435,11/16/2011 10:30:53 AM,11/16/2011,0,1834,Dreemer (single),1,Album,Phemale
10436,11/16/2011 11:37:59 AM,10-11-2011,0,369,27 EP,3,Album,Scarletins
10437,11/16/2011 12:40:07 PM,11/14/2011,5,42707,"Live at WFMU on Irene Trudel's Show on November 14, 2011",10,Radio Program,Alash Ensemble
10438,11/16/2011 03:21:24 PM,11-08-2011,0,1361,"Live at WFMU on Brian Turner's Show on November 8, 2011",7,Radio Program,Call of the Wild
10439,11/16/2011 03:54:20 PM,NA,1,11735,KONTRAST,8,Album,KVZE
10440,11/16/2011 03:57:26 PM,4/20/2010,0,15788,Mark It Zero,10,Album,Opio
10442,11/16/2011 05:42:04 PM,01-07-2009,5,16375,Keep the Fire,6,Album,Jenny Mayhem
10443,11/16/2011 05:44:32 PM,10/16/2011,0,10267,1+e,7,Album,Kevin Bryce
10444,11/17/2011 12:49:58 AM,NA,1,1579,A Sound Map of the Housatonic River,1,Album,Annea Lockwood
10445,11/17/2011 01:06:47 AM,NA,1,6086,Sounds from the Book of Bean,7,Album,Alison Knowles
10446,11/17/2011 05:40:26 AM,NA,0,11505,Techno Service (#1),3,Album,Ergo Phizmiz
10447,11/17/2011 06:55:13 AM,NA,0,826,Live at Café OTO - 15 October 2011,1,Live Performance,The Hunter Gracchus
10448,11/17/2011 12:07:31 PM,NA,0,5206,Live at The Rivoli 10/25/2011,9,Live Performance,Obits
10449,11/17/2011 02:48:31 PM,NA,0,12163,volume 1,8,Album,Krebs
10450,11/17/2011 05:18:06 PM,NA,10,130511,"Selections, Fall 2011",20,Live Performance,The Concert
10451,11/18/2011 10:12:24 AM,NA,1,5701,MFW,18,Album,M F W
10452,11/18/2011 09:32:23 PM,11/16/2011,0,634,Living Under Radiation: The Role of Arts After 3.11 Fukushima,1,Live Performance,Otomo Yoshihide
10453,11/19/2011 02:42:56 AM,NA,1,36809,U.S. GIRLS ON KRAAK,1,Album,U.S. Girls
10455,11/20/2011 09:36:42 AM,NA,0,4536,Cosmos Remixes EP,15,Album,Jakub Nox Ambroziak
10456,11/21/2011 11:12:01 PM,11/21/2011,0,540,weeping,2,Album,last king of poland
10457,11/22/2011 07:16:01 AM,NA,0,3448,Cage à Babouins,11,Album,Benjamin Bret
10458,11/22/2011 09:07:14 AM,11-08-2011,1,9975,Case Closed,14,Album,BADLUCK
10459,11/22/2011 04:15:48 PM,11/21/2011,0,3166,"Live at WFMU on Liz Berg's Show November 21, 2011",3,Radio Program,Nymph
10460,11/22/2011 05:11:11 PM,11-10-2011,0,28480,"Live at WFMU on Three Chord Monte with Joe Belock November 10, 2011",7,Radio Program,Jackie & The Cedrics
10461,11/22/2011 06:04:55 PM,11-10-2011,1,2885,"Live at WFMU on Three Chord Monte with Joe Belock November 10, 2011",6,Radio Program,The Fadeaways
10462,11/22/2011 10:02:38 PM,2/20/1993,0,1101,"WGNS session Feb. 20, 1993",2,Album,Smooch
10464,11/22/2011 11:01:20 PM,04-01-1993,0,3585,Smooch Instrumentals,4,Album,Smooch
10465,11/22/2011 11:11:36 PM,5/13/1992,0,2052,Practice Tape,13,Album,Smooch
10470,11/24/2011 02:17:02 PM,11/23/2011,0,6756,Fantastic Planet,1,Live Performance,Silver Process
10471,11/24/2011 05:45:01 PM,11/24/2011,2,10970,Corty Meets...,11,Album,Corty
10474,11/25/2011 09:49:28 AM,11/23/2011,4,19868,Ernest,11,Album,Volfoniq
10476,11/25/2011 11:22:05 PM,NA,0,5854,Pictures On The Wall,5,Album,Lab Coast
10477,11/25/2011 11:49:33 PM,NA,0,3657,No Escape/Lucidity,3,Album,Trace Figures
10479,11/26/2011 10:44:33 AM,NA,1,1056,la serena del Señor pelugre,1,Album,Maxi Prietto
10480,11/27/2011 12:18:37 PM,11/28/2011,0,24636,Five episodes from Le garage hermetique,5,Album,Di Bos
10481,11/27/2011 02:30:33 PM,NA,0,303,Mystery Speaker Trips,2,Album,Sound Confirmer
10482,11/27/2011 06:15:59 PM,11/30/2011,1,14329,Classwar Karaoke - 0016 Survey,58,Album,Classwar Karaoke
10483,11/27/2011 09:37:47 PM,06-01-2006,0,11669,I,4,Album,The Worthless Recluses
10484,11/28/2011 01:18:46 AM,NA,13,128565,Egress,11,Album,Podington Bear
10485,11/28/2011 09:13:48 AM,11/30/2011,0,593,Bob Ostertag - 'Say No More' Volume 1,2,Album,Classwar Karaoke
10488,11/28/2011 07:38:18 PM,11/28/2011,1,9045,Eyes Handcuffed EP,11,Album,Min-Y-Llan
10489,11/28/2011 11:08:09 PM,NA,1,4222,Unicorn dream,8,NA,uiutna
10490,11/29/2011 11:55:02 AM,12-01-2011,10,808021,Bonus Beat Blast 2011,74,Album,dublab
10491,11/29/2011 05:16:08 PM,11/22/2011,0,4018,"Live at WFMU on Diane's Kamikaze Fun Machine November 22, 2011",7,Radio Program,The Might Could
10492,11/29/2011 05:36:16 PM,11/28/2011,0,4450,"Live at WFMU on Irene Trudel's Show November 28, 2011",5,Radio Program,Misty Roses
10498,11/30/2011 04:10:44 AM,NA,0,2610,La Mémé,3,Album,Crank sturgeon & Oso El roTo
10499,11/30/2011 10:44:15 AM,11/24/2011,1,8989,Soundtrack For A Game Of Chess [LCL10],13,Album,Karpov Not Kasparov
105,11/26/2008 01:56:30 AM,06-01-2006,1,801,III: Metamorpus,0,Album,Black Pus
10500,11/30/2011 11:38:44 AM,11/28/2011,6,105913,Bad Panda #109,1,Album,Beat Culture
10501,11/30/2011 12:11:57 PM,10-09-2011,0,2048,"Live at WFMU on Beastin' the Airwaves with Keili October 1, 2011",7,Radio Program,Deaf Wish
10502,11/30/2011 12:43:08 PM,11/29/2011,5,5543,"Live at WFMU on Brian Turner's Show on November 29, 2011",4,Radio Program,Wooden Shjips
10503,11/30/2011 01:08:49 PM,11/15/2011,0,454,"Live at WFMU on Brian Turner's Show on November 15, 2011",1,Radio Program,Daniel Menche
10504,11/30/2011 01:33:24 PM,NA,0,391,King Conversion,2,Album,Lougow
10505,11/30/2011 01:48:49 PM,11/15/2011,0,437,"Live at WFMU on Brian Turner's Show on November 15, 2011",1,Radio Program,Chop Shop
10506,11/30/2011 02:30:49 PM,NA,0,2265,soloVIOLA,1,Album,John King
10507,11/30/2011 02:37:34 PM,NA,0,590,Kosmos Prelude,1,Album,John King
10508,11/30/2011 02:41:34 PM,NA,0,797,Duelocity Live,1,Album,John King
10509,11/30/2011 03:19:26 PM,11/22/2011,0,3830,"Live at WFMU on Brian Turner's Show on November 22, 2011",4,Radio Program,"C. Spencer Yeh, Nate Wooley, and Ryan Sawyer"
10510,12-01-2011 02:30,12-01-2011,1,9343,Nov-11,5,Album,Clinical Archives Mix
10511,12-01-2011 10:31,12-06-2011,0,2942,Favorites 03: Daniel Strange,13,Album,Benji Cossa
10514,12-01-2011 13:56,12-01-2011,1,50695,Detonate,7,Album,Stickfigure
10515,12-01-2011 17:00,11-01-2011,0,15201,S/T,1,Album,Jack Ruby
10516,12-01-2011 18:53,12-01-2011,0,13560,New Album,15,Album,Tracky Birthday
10517,12-01-2011 21:35,NA,0,6073,This is thunder strike,10,Album,Manueljgrotesque
10518,12-02-2011 00:19,02-07-2012,0,32377,Selected C-Sides,3,Album,Curha
1052,12-04-2008 09:21,11-01-1997,0,8534,Live at WFMU on Stork's Show on 11/1/1997,7,Radio Program,Bardo Pond
10523,12-03-2011 07:47,07-01-2009,4,7450,Lumen tähden,27,Album,Kuupuu
10525,12-04-2011 15:37,NA,0,23046,THE ANANAS,11,Album,The Ananas
10526,12-05-2011 03:34,8/21/2010,0,4730,"Start Dencing Dad, Start Dencing",8,Album,Caught Ship
10527,12-05-2011 04:22,NA,2,12164,Let's Get Bloody,10,Album,State Shirt
10528,12-05-2011 04:32,06-09-2011,3,12171,Bleak Metal,15,Album,New Weird Australia
10529,12-05-2011 05:47,NA,0,482,"Live at Cafe OTO, 13 January 2011",1,Live Performance,Shabaka Hutchings / Tony Marsh / Guillaume Viltard Trio with Sebastien Coste
10530,12-05-2011 09:52,NA,1,13129,Narcoleptic Insomniac,8,Album,Asthmatic Astronaut
10531,12-05-2011 18:33,12-05-2011,0,9165,Sí San José,18,Album,Sí San José
10533,12-06-2011 09:06,11/29/2011,3,28141,netBloc Vol. 35: Occupy Music,20,Album,netBloc Artists
10534,12-06-2011 10:43,07-01-2010,1,4729,Spring High Spiritual Spree Spray Ray,6,Album,Kuupuu
10535,12-06-2011 11:56,NA,3,21767,Attila,18,Album,Short Hand
10536,12-06-2011 12:22,11/19/2011,0,7265,NO (Midi Version) + midi file & vocal track,3,Album,Skeletons
10538,12-06-2011 23:24,06-05-2011,0,4577,Live At Grub,11,Album,Senyawa
10547,12-07-2011 21:26,10/25/2011,0,6151,Live from the Banana Stand,3,Live Performance,The Woolen Men
10549,12-08-2011 00:02,NA,0,9646,Darmstadt Essential Repertoire: 12/3/2010,1,Live Performance,S.E.M. Ensemble
10550,12-08-2011 01:01,NA,0,4007,Live at ISSUE 2/5/11,1,Live Performance,Charles Gayle
10551,12-08-2011 01:12,NA,0,5154,"Live at ISSUE Project Room, 5/26/11",2,Album,Jooklo Duo
10552,12-08-2011 02:11,01-11-2011,0,3249,Do not write here,2,Album,Ending Satellites
10553,12-08-2011 02:25,3/15/2011,0,2331,A devasted place where we can dance,2,Album,Ending Satellites
10554,12-08-2011 02:45,5/15/2011,0,1707,We all are strangers in our own lives,2,Album,Ending Satellites
10555,12-08-2011 02:54,7/30/2011,2,3142,No hope in codes | No code in hopes,3,Album,Ending Satellites
10556,12-08-2011 03:07,11/30/2011,2,8974,The long & quiet flight of the pelican,3,Album,Ending Satellites
10559,12-09-2011 14:09,NA,2,28122,Live at ISSUE 5/5/2011,3,Album,Starlicker
10560,12-09-2011 15:11,12-06-2011,0,2479,Live on WFMU with Brian Turner December 6 2011,7,Radio Program,Mueran Humanos
10561,12-09-2011 15:24,NA,0,2512,Live at ISSUE 9/20/11,2,Live Performance,John Butcher & Thomas Lehn
10562,12-09-2011 16:08,NA,2,9948,Decade in Exile,5,Album,Decade in Exile
10563,12-09-2011 16:32,NA,2,22074,A Blameless Land,7,Album,Kevin Bryce
10565,12-09-2011 17:01,NA,3,7848,The existence of the light,4,NA,Sol Rezza
10567,12-09-2011 17:50,12-04-2011,0,27735,Live on WFMU on Beastin' the Airwaves with Keili December 4 2011,11,Radio Program,Gringo Star
10569,12-09-2011 18:48,12-09-2011,0,4108,Urgency Renewal,20,Album,Chuck Bettis
10570,12-09-2011 20:06,10-06-2010,1,298,Pins,4,Album,Blake Freele
10571,12-09-2011 20:08,12-09-2011,0,4252,Doubleganger,10,Album,Dead Gum
10572,12-09-2011 21:46,03-06-2010,0,6260,Volume Five,16,Album,New Weird Australia
10573,12-10-2011 00:16,06-07-2010,0,2170,Volume Six,14,Album,New Weird Australia
10574,12-10-2011 01:00,10-08-2011,1,6131,JOY,14,Album,Souvenir Driver
10575,12-10-2011 11:50,12-10-2011,4,27277,Idios Kosmos,13,Album,theAudiologist
10576,12-11-2011 01:05,9/19/2011,2,8065,Vox,17,Album,New Weird Australia
10577,12-11-2011 02:30,NA,0,4085,New Age EP,5,Album,No Zu
10578,12-11-2011 19:48,06-06-2006,0,2206,"""Dos Locos""",3,Album,The Yes Sirs
10579,12-12-2011 09:56,12-12-2011,0,2463,A Network of Lines that Intersect,8,Album,Ascetic
10580,12-12-2011 13:09,11/26/2011,0,3314,Live at WFMU on Terre T's Show Nov 26th 2011,9,Radio Program,The Cynics
10581,12-12-2011 13:39,NA,4,29738,"Live on WFMU's Cherry Blossom Clinic, Dec 3rd 2011",8,Radio Program,Barrence Whitfield and The Savages
10582,12-12-2011 13:44,12-03-2011,0,3344,"Live at WFMU on Terre T's Cherry Blossom Clinic, Dec 3rd 2011",12,Radio Program,Cruddy
10583,12-12-2011 16:13,12-03-2011,1,30083,"Live at WFMU on Transpacific Sound Paradise, Dec 3rd 2011",14,Radio Program,Sol Okarina
10584,12-12-2011 17:13,11-12-2011,0,10463,Live at WFMU on Terre T's Cherry Blossom Clinic,8,Album,Barreracudas
10585,12-12-2011 18:32,11-11-2011,7,96695,Raw Music International: Kisumu Mixtape,18,Album,RawMusicINTL
10592,12/13/2011 11:58:04 AM,NA,2,5386,Distorted Thoughts,31,Album,Krowne
10593,12/13/2011 12:48:38 PM,12-05-2011,1,18005,Fuldatax,8,Album,Ralp
10594,12/13/2011 05:25:33 PM,11-01-2011,2,8673,Live at WFMU on Dark Night of the Soul with Julie Samhain 2011,9,Radio Program,Black Fortress of Opium
10595,12/13/2011 06:25:41 PM,11/29/2011,0,1798,"Live at WFMU on Dark Night of the Soul with Julie November 29, 2011",6,Live Performance,Lydia Ainsworth
10596,12/13/2011 07:01:38 PM,12-01-2011,0,5490,"Live at WFMU on Three Chord Monte with Joe Belock December 1, 2011",6,Radio Program,King Louie's Missing Monuments
10597,12/14/2011 09:25:57 AM,12/14/2011,1,1280,MASTERBEAST VOLUME 1,16,Album,Radioactive Sparrow & Brown Torpedo
10599,12/14/2011 11:22:33 AM,12/13/2011,0,2189,Extraordinary Renditions,21,Album,Acid Police Noise Ensemble
106,11/26/2008 01:56:31 AM,01-01-2005,1,767,I,0,Album,Black Pus
10601,12/14/2011 07:01:30 PM,NA,2,4343,at 110 Livingston (with Michelle Boulé),2,Live Performance,Okkyung Lee
10602,12/14/2011 09:47:57 PM,NA,0,7128,Live at ISSUE 6/29/11,1,Live Performance,David Borden
10604,12/14/2011 09:57:45 PM,NA,0,14837,Live at ISSUE 2/5/11,1,Live Performance,Acid Birds
10605,12/15/2011 02:40:52 PM,03-01-1993,0,337,Trouble With Ghosts (Revised Version),3,Album,Phantom Payn
10606,12/15/2011 03:05:47 PM,12-01-1991,0,1047,"Vol. 1 ""Dig the Squares - They're Ugly""",1,Album,Phantom Payn
10607,12/15/2011 03:33:39 PM,12-01-2010,0,1805,Phantom Payn Daze,1,Album,Phantom Payn
10608,12/15/2011 04:27:45 PM,09-12-2011,7,21474,Live at WFMU with Liz Berg September 12 2011,6,Radio Program,Noveller
10609,12/15/2011 04:49:01 PM,11/17/2011,0,2785,Live on the Three Chord Monte with Joe Belock on WFMU November 17 2011,8,Radio Program,Live Ones
10610,12/15/2011 05:28:48 PM,12-12-2011,0,6374,Live at WFMU with Irene Trudel December 12 2011,10,Radio Program,Melaena Cadiz
10611,12/15/2011 05:51:08 PM,10-08-2011,1,28284,Live on the Cherry Blossom Clinic with Terre T on WFMU October 8 2011,6,Radio Program,Peter Case
10612,12/15/2011 06:20:14 PM,10/23/2011,0,35314,Live on Beastin' the Airwaves with Keili on WFMU October 23 2011,9,Radio Program,Shark?
10615,12/17/2011 05:57:50 PM,12-03-2010,0,462,Live at The Red Rattler 2010,1,Live Performance,Stitched Vision
10616,12/17/2011 07:16:52 PM,NA,0,305,Live at The Red Rattler 2010,1,Live Performance,Ambrose Chapel
10617,12/17/2011 07:54:08 PM,6/16/2011,1,291,Live at FBi Social 2011,1,Live Performance,Forenzics
10618,12/18/2011 01:36:07 AM,NA,1,543,Live at The Excelsior 2011,1,Album,Axxonn
10619,12/18/2011 02:05:54 AM,12/18/2011,0,266,Live at The Excelsior 2011,1,Live Performance,Scattered Order
10620,12/18/2011 07:28:14 PM,NA,1,1772,"""...Through The Cracks"" Mix Vol. 1",4,Album,The Yes Sirs
10625,12/18/2011 08:20:35 PM,NA,0,1190,"""...Through The Cracks"" Mix Vol. 1",1,Album,Secret Dick
10629,12/18/2011 09:04:03 PM,NA,2,1186,Alliance Of Concerned Men,2,Album,Suppression
10635,12/18/2011 09:48:38 PM,11/22/2011,0,14671,Sinfonia di Violoncello e AM Radio,2,Album,Joe Merolla
10643,12/19/2011 09:55:21 AM,NA,1,1513,XL,18,Album,Act
10644,12/19/2011 11:04:04 AM,NA,0,991,Muzact,3,Album,Act
10645,12/19/2011 04:33:39 PM,12/19/2011,0,2463,Live on New Shit,2,Radio Program,Aim Low
10646,12/19/2011 04:55:01 PM,12/24/2003,7,39779,The 8bits of Christmas,8,Album,The 8bitpeoples
10647,12/19/2011 05:08:44 PM,NA,1,15378,With The Unknown Orchestra (1907),1,Album,Edison Concert Band
